period,year,taxa,device,station,succ,weight,lat,mic
5,2020,P. nathusii,OYO3,Oulu,0,227,65.05938167,1
5,2020,P. nathusii,SEI2,Seili,0,229,60.23959333,1
5,2020,P. nathusii,SEI3,Seili,5,299,60.23959333,1
5,2020,P. nathusii,TVA2,Tvarminne,22,470,59.84394167,1
5,2020,P. nathusii,TVA3,Tvarminne,5,470,59.84394167,1
5,2021,E. nilssonii,HUS1,Huso,0,102,60.27874333,2
5,2021,E. nilssonii,HUS2,Huso,325,455,60.27874333,2
5,2021,E. nilssonii,HYY2,Hyytiala,9,401,61.84478167,1
5,2021,E. nilssonii,HYY3,Hyytiala,155,401,61.84478167,1
5,2021,E. nilssonii,KON1,Konnevesi,0,371,62.61605,1
5,2021,E. nilssonii,KON2,Konnevesi,106,371,62.61605,1
5,2021,E. nilssonii,LAM1,Lammi,182,430,61.05408333,1
5,2021,E. nilssonii,LAM2,Lammi,141,430,61.05408333,1
5,2021,E. nilssonii,OUL1,Oulanka,0,36,66.37026833,1
5,2021,E. nilssonii,OUL2,Oulanka,0,41,66.37026833,1
5,2021,E. nilssonii,SEI2,Seili,242,458,60.23959333,1
5,2021,E. nilssonii,SEI3,Seili,6,458,60.23959333,1
5,2021,E. nilssonii,TVA2,Tvarminne,95,469,59.84394167,1
5,2021,E. nilssonii,TVA3,Tvarminne,35,469,59.84394167,1
5,2021,Myotis sp.,HUS1,Huso,0,102,60.27874333,2
5,2021,Myotis sp.,HUS2,Huso,178,455,60.27874333,2
5,2021,Myotis sp.,HYY2,Hyytiala,29,401,61.84478167,1
5,2021,Myotis sp.,HYY3,Hyytiala,59,401,61.84478167,1
5,2021,Myotis sp.,KON1,Konnevesi,4,371,62.61605,1
5,2021,Myotis sp.,KON2,Konnevesi,16,371,62.61605,1
5,2021,Myotis sp.,LAM1,Lammi,185,430,61.05408333,1
5,2021,Myotis sp.,LAM2,Lammi,27,430,61.05408333,1
5,2021,Myotis sp.,OUL1,Oulanka,0,36,66.37026833,1
5,2021,Myotis sp.,OUL2,Oulanka,0,41,66.37026833,1
5,2021,Myotis sp.,SEI2,Seili,217,458,60.23959333,1
5,2021,Myotis sp.,SEI3,Seili,276,458,60.23959333,1
5,2021,Myotis sp.,TVA2,Tvarminne,214,469,59.84394167,1
5,2021,Myotis sp.,TVA3,Tvarminne,30,469,59.84394167,1
5,2021,P. nathusii,HUS1,Huso,0,102,60.27874333,2
5,2021,P. nathusii,HUS2,Huso,89,455,60.27874333,2
5,2021,P. nathusii,HYY2,Hyytiala,0,401,61.84478167,1
5,2021,P. nathusii,HYY3,Hyytiala,0,401,61.84478167,1
5,2021,P. nathusii,KON1,Konnevesi,0,371,62.61605,1
5,2021,P. nathusii,KON2,Konnevesi,0,371,62.61605,1
5,2021,P. nathusii,LAM1,Lammi,0,430,61.05408333,1
5,2021,P. nathusii,LAM2,Lammi,0,430,61.05408333,1
5,2021,P. nathusii,OUL1,Oulanka,0,36,66.37026833,1
5,2021,P. nathusii,OUL2,Oulanka,0,41,66.37026833,1
5,2021,P. nathusii,SEI2,Seili,41,458,60.23959333,1
5,2021,P. nathusii,SEI3,Seili,0,458,60.23959333,1
5,2021,P. nathusii,TVA2,Tvarminne,38,469,59.84394167,1
5,2021,P. nathusii,TVA3,Tvarminne,17,469,59.84394167,1
6,2015,E. nilssonii,HUS1,Huso,315,516,60.27874333,1
6,2015,E. nilssonii,HUS2,Huso,118,516,60.27874333,1
6,2015,E. nilssonii,HUS3,Huso,284,516,60.27874333,1
6,2015,E. nilssonii,HYY1,Hyytiala,206,468,61.84478167,1
6,2015,E. nilssonii,HYY2,Hyytiala,5,468,61.84478167,1
6,2015,E. nilssonii,HYY3,Hyytiala,70,468,61.84478167,1
6,2015,E. nilssonii,KON2,Konnevesi,30,445,62.61605,1
6,2015,E. nilssonii,KON3,Konnevesi,172,445,62.61605,1
6,2015,E. nilssonii,LAM1,Lammi,0,492,61.05408333,1
6,2015,E. nilssonii,LAM2,Lammi,33,492,61.05408333,1
6,2015,E. nilssonii,OUL1,Oulanka,23,257,66.37026833,1
6,2015,E. nilssonii,OUL2,Oulanka,3,257,66.37026833,1
6,2015,E. nilssonii,OUL3,Oulanka,57,257,66.37026833,1
6,2015,E. nilssonii,OYO1,Oulu,79,341,65.05938167,1
6,2015,E. nilssonii,SEI1,Seili,41,439,60.23959333,1
6,2015,E. nilssonii,SEI2,Seili,1,147,60.23959333,1
6,2015,E. nilssonii,SEI3,Seili,230,401,60.23959333,1
6,2015,E. nilssonii,TVA1,Tvarminne,79,524,59.84394167,1
6,2015,E. nilssonii,TVA2,Tvarminne,59,524,59.84394167,1
6,2015,E. nilssonii,TVA3,Tvarminne,47,524,59.84394167,1
6,2015,Myotis sp.,HUS1,Huso,50,516,60.27874333,1
6,2015,Myotis sp.,HUS2,Huso,142,516,60.27874333,1
6,2015,Myotis sp.,HUS3,Huso,51,516,60.27874333,1
6,2015,Myotis sp.,HYY1,Hyytiala,17,468,61.84478167,1
6,2015,Myotis sp.,HYY2,Hyytiala,45,468,61.84478167,1
6,2015,Myotis sp.,HYY3,Hyytiala,142,468,61.84478167,1
6,2015,Myotis sp.,KON2,Konnevesi,71,445,62.61605,1
6,2015,Myotis sp.,KON3,Konnevesi,120,445,62.61605,1
6,2015,Myotis sp.,LAM1,Lammi,64,492,61.05408333,1
6,2015,Myotis sp.,LAM2,Lammi,68,492,61.05408333,1
6,2015,Myotis sp.,OUL1,Oulanka,0,257,66.37026833,1
6,2015,Myotis sp.,OUL2,Oulanka,0,257,66.37026833,1
6,2015,Myotis sp.,OUL3,Oulanka,0,257,66.37026833,1
6,2015,Myotis sp.,OYO1,Oulu,0,341,65.05938167,1
6,2015,Myotis sp.,SEI1,Seili,90,439,60.23959333,1
6,2015,Myotis sp.,SEI2,Seili,42,147,60.23959333,1
6,2015,Myotis sp.,SEI3,Seili,38,401,60.23959333,1
6,2015,Myotis sp.,TVA1,Tvarminne,348,524,59.84394167,1
6,2015,Myotis sp.,TVA2,Tvarminne,380,524,59.84394167,1
6,2015,Myotis sp.,TVA3,Tvarminne,317,524,59.84394167,1
6,2015,P. nathusii,HUS1,Huso,113,516,60.27874333,1
6,2015,P. nathusii,HUS2,Huso,19,516,60.27874333,1
6,2015,P. nathusii,HUS3,Huso,75,516,60.27874333,1
6,2015,P. nathusii,HYY1,Hyytiala,0,468,61.84478167,1
6,2015,P. nathusii,HYY2,Hyytiala,0,468,61.84478167,1
6,2015,P. nathusii,HYY3,Hyytiala,0,468,61.84478167,1
6,2015,P. nathusii,KON2,Konnevesi,0,445,62.61605,1
6,2015,P. nathusii,KON3,Konnevesi,0,445,62.61605,1
6,2015,P. nathusii,LAM1,Lammi,0,492,61.05408333,1
6,2015,P. nathusii,LAM2,Lammi,0,492,61.05408333,1
6,2015,P. nathusii,OUL1,Oulanka,0,257,66.37026833,1
6,2015,P. nathusii,OUL2,Oulanka,0,257,66.37026833,1
6,2015,P. nathusii,OUL3,Oulanka,0,257,66.37026833,1
6,2015,P. nathusii,OYO1,Oulu,0,341,65.05938167,1
6,2015,P. nathusii,SEI1,Seili,1,439,60.23959333,1
6,2015,P. nathusii,SEI2,Seili,0,147,60.23959333,1
6,2015,P. nathusii,SEI3,Seili,0,401,60.23959333,1
6,2015,P. nathusii,TVA1,Tvarminne,7,524,59.84394167,1
6,2015,P. nathusii,TVA2,Tvarminne,19,524,59.84394167,1
6,2015,P. nathusii,TVA3,Tvarminne,9,524,59.84394167,1
6,2016,E. nilssonii,HUS1,Huso,308,517,60.27874333,1
6,2016,E. nilssonii,HUS2,Huso,8,517,60.27874333,1
6,2016,E. nilssonii,HUS3,Huso,319,517,60.27874333,1
6,2016,E. nilssonii,HYY1,Hyytiala,74,474,61.84478167,1
6,2016,E. nilssonii,HYY2,Hyytiala,2,474,61.84478167,1
6,2016,E. nilssonii,HYY3,Hyytiala,61,474,61.84478167,1
6,2016,E. nilssonii,KON2,Konnevesi,7,448,62.61605,1
6,2016,E. nilssonii,LAM1,Lammi,2,497,61.05408333,1
6,2016,E. nilssonii,LAM2,Lammi,81,497,61.05408333,1
6,2016,E. nilssonii,LAM3,Lammi,58,497,61.05408333,1
6,2016,E. nilssonii,OUL1,Oulanka,105,267,66.37026833,1
6,2016,E. nilssonii,OUL2,Oulanka,62,267,66.37026833,1
6,2016,E. nilssonii,OUL3,Oulanka,16,267,66.37026833,1
6,2016,E. nilssonii,OYO1,Oulu,28,350,65.05938167,1
6,2016,E. nilssonii,SEI1,Seili,57,520,60.23959333,1
6,2016,E. nilssonii,SEI2,Seili,3,520,60.23959333,1
6,2016,E. nilssonii,SEI3,Seili,271,520,60.23959333,1
6,2016,E. nilssonii,TVA1,Tvarminne,129,529,59.84394167,1
6,2016,E. nilssonii,TVA2,Tvarminne,29,225,59.84394167,1
6,2016,E. nilssonii,TVA3,Tvarminne,55,529,59.84394167,1
6,2016,Myotis sp.,HUS1,Huso,64,517,60.27874333,1
6,2016,Myotis sp.,HUS2,Huso,28,517,60.27874333,1
6,2016,Myotis sp.,HUS3,Huso,63,517,60.27874333,1
6,2016,Myotis sp.,HYY1,Hyytiala,12,474,61.84478167,1
6,2016,Myotis sp.,HYY2,Hyytiala,25,474,61.84478167,1
6,2016,Myotis sp.,HYY3,Hyytiala,58,474,61.84478167,1
6,2016,Myotis sp.,KON2,Konnevesi,77,448,62.61605,1
6,2016,Myotis sp.,LAM1,Lammi,43,497,61.05408333,1
6,2016,Myotis sp.,LAM2,Lammi,47,497,61.05408333,1
6,2016,Myotis sp.,LAM3,Lammi,183,497,61.05408333,1
6,2016,Myotis sp.,OUL1,Oulanka,0,267,66.37026833,1
6,2016,Myotis sp.,OUL2,Oulanka,0,267,66.37026833,1
6,2016,Myotis sp.,OUL3,Oulanka,0,267,66.37026833,1
6,2016,Myotis sp.,OYO1,Oulu,0,350,65.05938167,1
6,2016,Myotis sp.,SEI1,Seili,173,520,60.23959333,1
6,2016,Myotis sp.,SEI2,Seili,68,520,60.23959333,1
6,2016,Myotis sp.,SEI3,Seili,53,520,60.23959333,1
6,2016,Myotis sp.,TVA1,Tvarminne,309,529,59.84394167,1
6,2016,Myotis sp.,TVA2,Tvarminne,112,225,59.84394167,1
6,2016,Myotis sp.,TVA3,Tvarminne,95,529,59.84394167,1
6,2016,P. nathusii,HUS1,Huso,61,517,60.27874333,1
6,2016,P. nathusii,HUS2,Huso,1,517,60.27874333,1
6,2016,P. nathusii,HUS3,Huso,27,517,60.27874333,1
6,2016,P. nathusii,HYY1,Hyytiala,0,474,61.84478167,1
6,2016,P. nathusii,HYY2,Hyytiala,0,474,61.84478167,1
6,2016,P. nathusii,HYY3,Hyytiala,0,474,61.84478167,1
6,2016,P. nathusii,KON2,Konnevesi,0,448,62.61605,1
6,2016,P. nathusii,LAM1,Lammi,0,497,61.05408333,1
6,2016,P. nathusii,LAM2,Lammi,0,497,61.05408333,1
6,2016,P. nathusii,LAM3,Lammi,0,497,61.05408333,1
6,2016,P. nathusii,OUL1,Oulanka,0,267,66.37026833,1
6,2016,P. nathusii,OUL2,Oulanka,0,267,66.37026833,1
6,2016,P. nathusii,OUL3,Oulanka,0,267,66.37026833,1
6,2016,P. nathusii,OYO1,Oulu,0,350,65.05938167,1
6,2016,P. nathusii,SEI1,Seili,0,520,60.23959333,1
6,2016,P. nathusii,SEI2,Seili,0,520,60.23959333,1
6,2016,P. nathusii,SEI3,Seili,1,520,60.23959333,1
6,2016,P. nathusii,TVA1,Tvarminne,0,529,59.84394167,1
6,2016,P. nathusii,TVA2,Tvarminne,0,225,59.84394167,1
6,2016,P. nathusii,TVA3,Tvarminne,0,529,59.84394167,1
6,2017,E. nilssonii,HUS1,Huso,328,516,60.27874333,1
6,2017,E. nilssonii,HUS3,Huso,144,516,60.27874333,1
6,2017,E. nilssonii,HYY2,Hyytiala,97,473,61.84478167,1
6,2017,E. nilssonii,HYY3,Hyytiala,24,473,61.84478167,1
6,2017,E. nilssonii,KON1,Konnevesi,182,447,62.61605,1
6,2017,E. nilssonii,KON2,Konnevesi,54,447,62.61605,1
6,2017,E. nilssonii,LAM1,Lammi,7,430,61.05408333,1
6,2017,E. nilssonii,LAM2,Lammi,66,430,61.05408333,1
6,2017,E. nilssonii,OUL1,Oulanka,4,154,66.37026833,1
6,2017,E. nilssonii,OUL2,Oulanka,0,154,66.37026833,1
6,2017,E. nilssonii,SEI3,Seili,245,518,60.23959333,1
6,2017,E. nilssonii,TVA2,Tvarminne,29,119,59.84394167,1
6,2017,Myotis sp.,HUS1,Huso,35,516,60.27874333,1
6,2017,Myotis sp.,HUS3,Huso,177,516,60.27874333,1
6,2017,Myotis sp.,HYY2,Hyytiala,83,473,61.84478167,1
6,2017,Myotis sp.,HYY3,Hyytiala,25,473,61.84478167,1
6,2017,Myotis sp.,KON1,Konnevesi,144,447,62.61605,1
6,2017,Myotis sp.,KON2,Konnevesi,89,447,62.61605,1
6,2017,Myotis sp.,LAM1,Lammi,223,430,61.05408333,1
6,2017,Myotis sp.,LAM2,Lammi,46,430,61.05408333,1
6,2017,Myotis sp.,OUL1,Oulanka,8,154,66.37026833,1
6,2017,Myotis sp.,OUL2,Oulanka,0,154,66.37026833,1
6,2017,Myotis sp.,SEI3,Seili,52,518,60.23959333,1
6,2017,Myotis sp.,TVA2,Tvarminne,85,119,59.84394167,1
6,2017,P. nathusii,HUS1,Huso,107,516,60.27874333,1
6,2017,P. nathusii,HUS3,Huso,3,516,60.27874333,1
6,2017,P. nathusii,HYY2,Hyytiala,0,473,61.84478167,1
6,2017,P. nathusii,HYY3,Hyytiala,0,473,61.84478167,1
6,2017,P. nathusii,KON1,Konnevesi,0,447,62.61605,1
6,2017,P. nathusii,KON2,Konnevesi,0,447,62.61605,1
6,2017,P. nathusii,LAM1,Lammi,0,430,61.05408333,1
6,2017,P. nathusii,LAM2,Lammi,0,430,61.05408333,1
6,2017,P. nathusii,OUL1,Oulanka,0,154,66.37026833,1
6,2017,P. nathusii,OUL2,Oulanka,0,154,66.37026833,1
6,2017,P. nathusii,SEI3,Seili,0,518,60.23959333,1
6,2017,P. nathusii,TVA2,Tvarminne,2,119,59.84394167,1
6,2018,E. nilssonii,HUS1,Huso,298,516,60.27874333,2
6,2018,E. nilssonii,HUS3,Huso,364,516,60.27874333,2
6,2018,E. nilssonii,HYY2,Hyytiala,96,470,61.84478167,2
6,2018,E. nilssonii,HYY3,Hyytiala,188,470,61.84478167,2
6,2018,E. nilssonii,KON1,Konnevesi,127,358,62.61605,2
6,2018,E. nilssonii,KON2,Konnevesi,30,358,62.61605,2
6,2018,E. nilssonii,LAM1,Lammi,128,495,61.05408333,2
6,2018,E. nilssonii,LAM2,Lammi,66,429,61.05408333,2
6,2018,E. nilssonii,OUL1,Oulanka,3,259,66.37026833,2
6,2018,E. nilssonii,OUL2,Oulanka,2,259,66.37026833,2
6,2018,E. nilssonii,OYO1,Oulu,29,212,65.05938167,2
6,2018,E. nilssonii,OYO3,Oulu,1,342,65.05938167,2
6,2018,E. nilssonii,SEI2,Seili,10,516,60.23959333,2
6,2018,E. nilssonii,SEI3,Seili,311,516,60.23959333,2
6,2018,E. nilssonii,TVA2,Tvarminne,66,526,59.84394167,1
6,2018,E. nilssonii,TVA3,Tvarminne,55,526,59.84394167,1
6,2018,Myotis sp.,HUS1,Huso,31,516,60.27874333,2
6,2018,Myotis sp.,HUS3,Huso,156,516,60.27874333,2
6,2018,Myotis sp.,HYY2,Hyytiala,62,470,61.84478167,2
6,2018,Myotis sp.,HYY3,Hyytiala,93,470,61.84478167,2
6,2018,Myotis sp.,KON1,Konnevesi,80,358,62.61605,2
6,2018,Myotis sp.,KON2,Konnevesi,64,358,62.61605,2
6,2018,Myotis sp.,LAM1,Lammi,205,495,61.05408333,2
6,2018,Myotis sp.,LAM2,Lammi,62,429,61.05408333,2
6,2018,Myotis sp.,OUL1,Oulanka,0,259,66.37026833,2
6,2018,Myotis sp.,OUL2,Oulanka,1,259,66.37026833,2
6,2018,Myotis sp.,OYO1,Oulu,0,212,65.05938167,2
6,2018,Myotis sp.,OYO3,Oulu,0,342,65.05938167,2
6,2018,Myotis sp.,SEI2,Seili,248,516,60.23959333,2
6,2018,Myotis sp.,SEI3,Seili,210,516,60.23959333,2
6,2018,Myotis sp.,TVA2,Tvarminne,246,526,59.84394167,1
6,2018,Myotis sp.,TVA3,Tvarminne,266,526,59.84394167,1
6,2018,P. nathusii,HUS1,Huso,125,516,60.27874333,2
6,2018,P. nathusii,HUS3,Huso,91,516,60.27874333,2
6,2018,P. nathusii,HYY2,Hyytiala,0,470,61.84478167,2
6,2018,P. nathusii,HYY3,Hyytiala,0,470,61.84478167,2
6,2018,P. nathusii,KON1,Konnevesi,0,358,62.61605,2
6,2018,P. nathusii,KON2,Konnevesi,0,358,62.61605,2
6,2018,P. nathusii,LAM1,Lammi,0,495,61.05408333,2
6,2018,P. nathusii,LAM2,Lammi,0,429,61.05408333,2
6,2018,P. nathusii,OUL1,Oulanka,0,259,66.37026833,2
6,2018,P. nathusii,OUL2,Oulanka,0,259,66.37026833,2
6,2018,P. nathusii,OYO1,Oulu,0,212,65.05938167,2
6,2018,P. nathusii,OYO3,Oulu,0,342,65.05938167,2
6,2018,P. nathusii,SEI2,Seili,0,516,60.23959333,2
6,2018,P. nathusii,SEI3,Seili,0,516,60.23959333,2
6,2018,P. nathusii,TVA2,Tvarminne,1,526,59.84394167,1
6,2018,P. nathusii,TVA3,Tvarminne,6,526,59.84394167,1
6,2019,E. nilssonii,HUS1,Huso,318,516,60.27874333,2
6,2019,E. nilssonii,HUS3,Huso,75,104,60.27874333,2
6,2019,E. nilssonii,HYY2,Hyytiala,69,468,61.84478167,2
6,2019,E. nilssonii,HYY3,Hyytiala,158,468,61.84478167,2
6,2019,E. nilssonii,KON1,Konnevesi,63,444,62.61605,2
6,2019,E. nilssonii,KON2,Konnevesi,225,444,62.61605,2
6,2019,E. nilssonii,LAM1,Lammi,134,492,61.05408333,2
6,2019,E. nilssonii,LAM2,Lammi,99,492,61.05408333,2
6,2019,E. nilssonii,OUL1,Oulanka,0,257,66.37026833,2
6,2019,E. nilssonii,OUL2,Oulanka,0,257,66.37026833,2
6,2019,E. nilssonii,OYO1,Oulu,263,341,65.05938167,2
6,2019,E. nilssonii,OYO3,Oulu,7,341,65.05938167,2
6,2019,E. nilssonii,SEI2,Seili,2,515,60.23959333,2
6,2019,E. nilssonii,SEI3,Seili,339,515,60.23959333,2
6,2019,E. nilssonii,TVA2,Tvarminne,56,142,59.84394167,1
6,2019,E. nilssonii,TVA3,Tvarminne,116,524,59.84394167,1
6,2019,Myotis sp.,HUS1,Huso,43,516,60.27874333,2
6,2019,Myotis sp.,HUS3,Huso,21,104,60.27874333,2
6,2019,Myotis sp.,HYY2,Hyytiala,102,468,61.84478167,2
6,2019,Myotis sp.,HYY3,Hyytiala,131,468,61.84478167,2
6,2019,Myotis sp.,KON1,Konnevesi,62,444,62.61605,2
6,2019,Myotis sp.,KON2,Konnevesi,93,444,62.61605,2
6,2019,Myotis sp.,LAM1,Lammi,190,492,61.05408333,2
6,2019,Myotis sp.,LAM2,Lammi,36,492,61.05408333,2
6,2019,Myotis sp.,OUL1,Oulanka,0,257,66.37026833,2
6,2019,Myotis sp.,OUL2,Oulanka,0,257,66.37026833,2
6,2019,Myotis sp.,OYO1,Oulu,0,341,65.05938167,2
6,2019,Myotis sp.,OYO3,Oulu,0,341,65.05938167,2
6,2019,Myotis sp.,SEI2,Seili,153,515,60.23959333,2
6,2019,Myotis sp.,SEI3,Seili,199,515,60.23959333,2
6,2019,Myotis sp.,TVA2,Tvarminne,82,142,59.84394167,1
6,2019,Myotis sp.,TVA3,Tvarminne,272,524,59.84394167,1
6,2019,P. nathusii,HUS1,Huso,163,516,60.27874333,2
6,2019,P. nathusii,HUS3,Huso,14,104,60.27874333,2
6,2019,P. nathusii,HYY2,Hyytiala,0,468,61.84478167,2
6,2019,P. nathusii,HYY3,Hyytiala,0,468,61.84478167,2
6,2019,P. nathusii,KON1,Konnevesi,0,444,62.61605,2
6,2019,P. nathusii,KON2,Konnevesi,0,444,62.61605,2
6,2019,P. nathusii,LAM1,Lammi,0,492,61.05408333,2
6,2019,P. nathusii,LAM2,Lammi,0,492,61.05408333,2
6,2019,P. nathusii,OUL1,Oulanka,0,257,66.37026833,2
6,2019,P. nathusii,OUL2,Oulanka,0,257,66.37026833,2
6,2019,P. nathusii,OYO1,Oulu,0,341,65.05938167,2
6,2019,P. nathusii,OYO3,Oulu,0,341,65.05938167,2
6,2019,P. nathusii,SEI2,Seili,0,515,60.23959333,2
6,2019,P. nathusii,SEI3,Seili,34,515,60.23959333,2
6,2019,P. nathusii,TVA2,Tvarminne,6,142,59.84394167,1
6,2019,P. nathusii,TVA3,Tvarminne,14,524,59.84394167,1
6,2020,E. nilssonii,HYY2,Hyytiala,56,474,61.84478167,2
6,2020,E. nilssonii,HYY3,Hyytiala,207,411,61.84478167,2
6,2020,E. nilssonii,KON1,Konnevesi,70,448,62.61605,2
6,2020,E. nilssonii,KON2,Konnevesi,221,448,62.61605,2
6,2020,E. nilssonii,LAM1,Lammi,41,151,61.05408333,2
6,2020,E. nilssonii,LAM2,Lammi,115,497,61.05408333,2
6,2020,E. nilssonii,OUL1,Oulanka,0,267,66.37026833,2
6,2020,E. nilssonii,OUL2,Oulanka,1,267,66.37026833,2
6,2020,E. nilssonii,OYO3,Oulu,10,350,65.05938167,2
6,2020,E. nilssonii,SEI2,Seili,2,378,60.23959333,2
6,2020,E. nilssonii,SEI3,Seili,282,519,60.23959333,2
6,2020,E. nilssonii,TVA2,Tvarminne,102,529,59.84394167,1
6,2020,E. nilssonii,TVA3,Tvarminne,77,529,59.84394167,1
6,2020,Myotis sp.,HYY2,Hyytiala,104,474,61.84478167,2
6,2020,Myotis sp.,HYY3,Hyytiala,160,411,61.84478167,2
6,2020,Myotis sp.,KON1,Konnevesi,97,448,62.61605,2
6,2020,Myotis sp.,KON2,Konnevesi,141,448,62.61605,2
6,2020,Myotis sp.,LAM1,Lammi,84,151,61.05408333,2
6,2020,Myotis sp.,LAM2,Lammi,36,497,61.05408333,2
6,2020,Myotis sp.,OUL1,Oulanka,0,267,66.37026833,2
6,2020,Myotis sp.,OUL2,Oulanka,21,267,66.37026833,2
6,2020,Myotis sp.,OYO3,Oulu,0,350,65.05938167,2
6,2020,Myotis sp.,SEI2,Seili,237,378,60.23959333,2
6,2020,Myotis sp.,SEI3,Seili,192,519,60.23959333,2
6,2020,Myotis sp.,TVA2,Tvarminne,292,529,59.84394167,1
6,2020,Myotis sp.,TVA3,Tvarminne,223,529,59.84394167,1
6,2020,P. nathusii,HYY2,Hyytiala,0,474,61.84478167,2
6,2020,P. nathusii,HYY3,Hyytiala,0,411,61.84478167,2
6,2020,P. nathusii,KON1,Konnevesi,0,448,62.61605,2
6,2020,P. nathusii,KON2,Konnevesi,0,448,62.61605,2
6,2020,P. nathusii,LAM1,Lammi,0,151,61.05408333,2
6,2020,P. nathusii,LAM2,Lammi,0,497,61.05408333,2
6,2020,P. nathusii,OUL1,Oulanka,0,267,66.37026833,2
6,2020,P. nathusii,OUL2,Oulanka,0,267,66.37026833,2
6,2020,P. nathusii,OYO3,Oulu,0,350,65.05938167,2
6,2020,P. nathusii,SEI2,Seili,0,378,60.23959333,2
6,2020,P. nathusii,SEI3,Seili,41,519,60.23959333,2
6,2020,P. nathusii,TVA2,Tvarminne,9,529,59.84394167,1
6,2020,P. nathusii,TVA3,Tvarminne,12,529,59.84394167,1
6,2021,E. nilssonii,HUS1,Huso,0,516,60.27874333,2
6,2021,E. nilssonii,HUS2,Huso,359,516,60.27874333,2
6,2021,E. nilssonii,HYY2,Hyytiala,119,473,61.84478167,2
6,2021,E. nilssonii,HYY3,Hyytiala,246,473,61.84478167,2
6,2021,E. nilssonii,KON1,Konnevesi,67,447,62.61605,2
6,2021,E. nilssonii,KON2,Konnevesi,222,447,62.61605,2
6,2021,E. nilssonii,LAM1,Lammi,228,496,61.05408333,2
6,2021,E. nilssonii,LAM2,Lammi,104,496,61.05408333,2
6,2021,E. nilssonii,OUL1,Oulanka,2,166,66.37026833,2
6,2021,E. nilssonii,OUL2,Oulanka,9,260,66.37026833,2
6,2021,E. nilssonii,SEI2,Seili,225,516,60.23959333,2
6,2021,E. nilssonii,SEI3,Seili,6,516,60.23959333,2
6,2021,E. nilssonii,TVA2,Tvarminne,83,527,59.84394167,1
6,2021,E. nilssonii,TVA3,Tvarminne,26,527,59.84394167,1
6,2021,Myotis sp.,HUS1,Huso,0,516,60.27874333,2
6,2021,Myotis sp.,HUS2,Huso,161,516,60.27874333,2
6,2021,Myotis sp.,HYY2,Hyytiala,67,473,61.84478167,2
6,2021,Myotis sp.,HYY3,Hyytiala,133,473,61.84478167,2
6,2021,Myotis sp.,KON1,Konnevesi,76,447,62.61605,2
6,2021,Myotis sp.,KON2,Konnevesi,141,447,62.61605,2
6,2021,Myotis sp.,LAM1,Lammi,213,496,61.05408333,2
6,2021,Myotis sp.,LAM2,Lammi,56,496,61.05408333,2
6,2021,Myotis sp.,OUL1,Oulanka,0,166,66.37026833,2
6,2021,Myotis sp.,OUL2,Oulanka,0,260,66.37026833,2
6,2021,Myotis sp.,SEI2,Seili,162,516,60.23959333,2
6,2021,Myotis sp.,SEI3,Seili,421,516,60.23959333,2
6,2021,Myotis sp.,TVA2,Tvarminne,298,527,59.84394167,1
6,2021,Myotis sp.,TVA3,Tvarminne,136,527,59.84394167,1
6,2021,P. nathusii,HUS1,Huso,0,516,60.27874333,2
6,2021,P. nathusii,HUS2,Huso,162,516,60.27874333,2
6,2021,P. nathusii,HYY2,Hyytiala,0,473,61.84478167,2
6,2021,P. nathusii,HYY3,Hyytiala,0,473,61.84478167,2
6,2021,P. nathusii,KON1,Konnevesi,0,447,62.61605,2
6,2021,P. nathusii,KON2,Konnevesi,0,447,62.61605,2
6,2021,P. nathusii,LAM1,Lammi,0,496,61.05408333,2
6,2021,P. nathusii,LAM2,Lammi,0,496,61.05408333,2
6,2021,P. nathusii,OUL1,Oulanka,0,166,66.37026833,2
6,2021,P. nathusii,OUL2,Oulanka,0,260,66.37026833,2
6,2021,P. nathusii,SEI2,Seili,38,516,60.23959333,2
6,2021,P. nathusii,SEI3,Seili,0,516,60.23959333,2
6,2021,P. nathusii,TVA2,Tvarminne,1,527,59.84394167,1
6,2021,P. nathusii,TVA3,Tvarminne,1,527,59.84394167,1
7,2015,E. nilssonii,HUS1,Huso,324,600,60.27874333,1
7,2015,E. nilssonii,HUS2,Huso,171,600,60.27874333,1
7,2015,E. nilssonii,HUS3,Huso,245,434,60.27874333,1
7,2015,E. nilssonii,HYY1,Hyytiala,118,567,61.84478167,1
7,2015,E. nilssonii,HYY2,Hyytiala,3,567,61.84478167,1
7,2015,E. nilssonii,HYY3,Hyytiala,56,567,61.84478167,1
7,2015,E. nilssonii,KON2,Konnevesi,75,305,62.61605,1
7,2015,E. nilssonii,KON3,Konnevesi,135,230,62.61605,1
7,2015,E. nilssonii,LAM1,Lammi,4,584,61.05408333,1
7,2015,E. nilssonii,LAM2,Lammi,37,584,61.05408333,1
7,2015,E. nilssonii,LAM3,Lammi,9,584,61.05408333,1
7,2015,E. nilssonii,OUL1,Oulanka,60,429,66.37026833,1
7,2015,E. nilssonii,OUL2,Oulanka,15,429,66.37026833,1
7,2015,E. nilssonii,OUL3,Oulanka,131,429,66.37026833,1
7,2015,E. nilssonii,OYO1,Oulu,20,222,65.05938167,1
7,2015,E. nilssonii,OYO3,Oulu,9,256,65.05938167,1
7,2015,E. nilssonii,SEI1,Seili,38,463,60.23959333,1
7,2015,E. nilssonii,SEI2,Seili,6,288,60.23959333,1
